user,month,income,expenses,week,weekly_value,category,category_value,ai_insight
2,2025-06,49693,23628,,,Shopping,1233,You're overspending on Food this month.
2,2025-06,49693,23628,,,Entertainment,6716,You're overspending on Food this month.
2,2025-06,49693,23628,,,Misc,3299,You're overspending on Food this month.
2,2025-07,43382,24078,W1,6766,,,Travel costs increased by 12% this month.
2,2025-07,43382,24078,W2,4743,,,Travel costs increased by 12% this month.
2,2025-07,43382,24078,W3,4280,,,Travel costs increased by 12% this month.
2,2025-07,43382,24078,W4,4704,,,Travel costs increased by 12% this month.
2,2025-07,43382,24078,,,Food,4544,Travel costs increased by 12% this month.
2,2025-07,43382,24078,,,Travel,3163,Travel costs increased by 12% this month.
2,2025-07,43382,24078,,,Bills,5663,Travel costs increased by 12% this month.
2,2025-07,43382,24078,,,Shopping,1096,Travel costs increased by 12% this month.
2,2025-07,43382,24078,,,Entertainment,1339,Travel costs increased by 12% this month.
2,2025-07,43382,24078,,,Misc,6354,Travel costs increased by 12% this month.
2,2025-08,45698,20847,W1,5095,,,Bills are unusually high this month.
2,2025-08,45698,20847,W2,6294,,,Bills are unusually high this month.
2,2025-08,45698,20847,W3,5610,,,Bills are unusually high this month.
2,2025-08,45698,20847,W4,6685,,,Bills are unusually high this month.
2,2025-08,45698,20847,,,Food,5624,Bills are unusually high this month.
2,2025-08,45698,20847,,,Travel,6179,Bills are unusually high this month.
2,2025-08,45698,20847,,,Bills,7072,Bills are unusually high this month.
2,2025-08,45698,20847,,,Shopping,3101,Bills are unusually high this month.
2,2025-08,45698,20847,,,Entertainment,2028,Bills are unusually high this month.
2,2025-08,45698,20847,,,Misc,5159,Bills are unusually high this month.
2,2025-09,50103,23178,W1,5149,,,Entertainment spending increased 18%.
2,2025-09,50103,23178,W2,4910,,,Entertainment spending increased 18%.
2,2025-09,50103,23178,W3,4952,,,Entertainment spending increased 18%.
2,2025-09,50103,23178,W4,6408,,,Entertainment spending increased 18%.
2,2025-09,50103,23178,,,Food,5791,Entertainment spending increased 18%.
2,2025-09,50103,23178,,,Travel,7115,Entertainment spending increased 18%.
2,2025-09,50103,23178,,,Bills,4729,Entertainment spending increased 18%.
2,2025-09,50103,23178,,,Shopping,1077,Entertainment spending increased 18%.
2,2025-09,50103,23178,,,Entertainment,4812,Entertainment spending increased 18%.
2,2025-09,50103,23178,,,Misc,2553,Entertainment spending increased 18%.
2,2025-10,45399,23817,W1,6012,,,Travel spending is stable.
2,2025-10,45399,23817,W2,5673,,,Travel spending is stable.
2,2025-10,45399,23817,W3,6925,,,Travel spending is stable.
2,2025-10,45399,23817,W4,4249,,,Travel spending is stable.
2,2025-10,45399,23817,,,Food,4187,Travel spending is stable.
2,2025-10,45399,23817,,,Travel,6425,Travel spending is stable.
2,2025-10,45399,23817,,,Bills,7199,Travel spending is stable.
2,2025-10,45399,23817,,,Shopping,2563,Travel spending is stable.
2,2025-10,45399,23817,,,Entertainment,7363,Travel spending is stable.
2,2025-10,45399,23817,,,Misc,4297,Travel spending is stable.
2,2025-11,48775,24345,W1,4174,,,Good job! Your spending is controlled.
2,2025-11,48775,24345,W2,5682,,,Good job! Your spending is controlled.
2,2025-11,48775,24345,W3,4134,,,Good job! Your spending is controlled.
2,2025-11,48775,24345,W4,4999,,,Good job! Your spending is controlled.
2,2025-11,48775,24345,,,Food,7912,Good job! Your spending is controlled.
2,2025-11,48775,24345,,,Travel,7869,Good job! Your spending is controlled.
2,2025-11,48775,24345,,,Bills,1912,Good job! Your spending is controlled.
2,2025-11,48775,24345,,,Shopping,7042,Good job! Your spending is controlled.
2,2025-11,48775,24345,,,Entertainment,7679,Good job! Your spending is controlled.
2,2025-11,48775,24345,,,Misc,1609,Good job! Your spending is controlled.
3,2025-06,46776,20587,W1,5139,,,You're overspending on Food this month.
3,2025-06,46776,20587,W2,6598,,,You're overspending on Food this month.
3,2025-06,46776,20587,W3,5454,,,You're overspending on Food this month.
3,2025-06,46776,20587,W4,5541,,,You're overspending on Food this month.
3,2025-06,46776,20587,,,Food,6639,You're overspending on Food this month.
3,2025-06,46776,20587,,,Travel,4740,You're overspending on Food this month.
3,2025-06,46776,20587,,,Bills,3659,You're overspending on Food this month.
3,2025-06,46776,20587,,,Shopping,7863,You're overspending on Food this month.
3,2025-06,46776,20587,,,Entertainment,2341,You're overspending on Food this month.
3,2025-06,46776,20587,,,Misc,6380,You're overspending on Food this month.
3,2025-07,45894,22240,W1,4753,,,Travel costs increased by 12% this month.
3,2025-07,45894,22240,W2,5770,,,Travel costs increased by 12% this month.
3,2025-07,45894,22240,W3,5724,,,Travel costs increased by 12% this month.
3,2025-07,45894,22240,W4,6824,,,Travel costs increased by 12% this month.
3,2025-07,45894,22240,,,Food,2277,Travel costs increased by 12% this month.
3,2025-07,45894,22240,,,Travel,3794,Travel costs increased by 12% this month.
3,2025-07,45894,22240,,,Bills,3231,Travel costs increased by 12% this month.
3,2025-07,45894,22240,,,Shopping,2744,Travel costs increased by 12% this month.
3,2025-07,45894,22240,,,Entertainment,6868,Travel costs increased by 12% this month.
3,2025-07,45894,22240,,,Misc,5055,Travel costs increased by 12% this month.
3,2025-08,43003,20394,W1,6762,,,Bills are unusually high this month.
3,2025-08,43003,20394,W2,5182,,,Bills are unusually high this month.
3,2025-08,43003,20394,W3,6144,,,Bills are unusually high this month.
3,2025-08,43003,20394,W4,6205,,,Bills are unusually high this month.
3,2025-08,43003,20394,,,Food,2305,Bills are unusually high this month.
3,2025-08,43003,20394,,,Travel,6182,Bills are unusually high this month.
3,2025-08,43003,20394,,,Bills,2618,Bills are unusually high this month.
3,2025-08,43003,20394,,,Shopping,6898,Bills are unusually high this month.
3,2025-08,43003,20394,,,Entertainment,7450,Bills are unusually high this month.
3,2025-08,43003,20394,,,Misc,1273,Bills are unusually high this month.
3,2025-09,42241,23934,W1,6348,,,Entertainment spending increased 18%.
3,2025-09,42241,23934,W2,4387,,,Entertainment spending increased 18%.
3,2025-09,42241,23934,W3,6795,,,Entertainment spending increased 18%.
3,2025-09,42241,23934,W4,6313,,,Entertainment spending increased 18%.
3,2025-09,42241,23934,,,Food,5244,Entertainment spending increased 18%.
3,2025-09,42241,23934,,,Travel,6004,Entertainment spending increased 18%.
3,2025-09,42241,23934,,,Bills,1958,Entertainment spending increased 18%.
3,2025-09,42241,23934,,,Shopping,4304,Entertainment spending increased 18%.
3,2025-09,42241,23934,,,Entertainment,3606,Entertainment spending increased 18%.
3,2025-09,42241,23934,,,Misc,5999,Entertainment spending increased 18%.
3,2025-10,44976,22149,W1,6328,,,Travel spending is stable.
3,2025-10,44976,22149,W2,6740,,,Travel spending is stable.
3,2025-10,44976,22149,W3,4302,,,Travel spending is stable.
3,2025-10,44976,22149,W4,4914,,,Travel spending is stable.
3,2025-10,44976,22149,,,Food,4594,Travel spending is stable.
3,2025-10,44976,22149,,,Travel,3863,Travel spending is stable.
3,2025-10,44976,22149,,,Bills,4924,Travel spending is stable.
3,2025-10,44976,22149,,,Shopping,7601,Travel spending is stable.
3,2025-10,44976,22149,,,Entertainment,2318,Travel spending is stable.
3,2025-10,44976,22149,,,Misc,7095,Travel spending is stable.
3,2025-11,47469,18735,W1,4879,,,Good job! Your spending is controlled.
3,2025-11,47469,18735,W2,4597,,,Good job! Your spending is controlled.
3,2025-11,47469,18735,W3,6595,,,Good job! Your spending is controlled.
3,2025-11,47469,18735,W4,6022,,,Good job! Your spending is controlled.
3,2025-11,47469,18735,,,Food,1517,Good job! Your spending is controlled.
3,2025-11,47469,18735,,,Travel,3749,Good job! Your spending is controlled.
3,2025-11,47469,18735,,,Bills,5174,Good job! Your spending is controlled.
3,2025-11,47469,18735,,,Shopping,945,Good job! Your spending is controlled.
3,2025-11,47469,18735,,,Entertainment,6289,Good job! Your spending is controlled.
3,2025-11,47469,18735,,,Misc,6868,Good job! Your spending is controlled.
4,2025-06,42913,22681,W1,4231,,,You're overspending on Food this month.
4,2025-06,42913,22681,W2,6614,,,You're overspending on Food this month.
4,2025-06,42913,22681,W3,5142,,,You're overspending on Food this month.
4,2025-06,42913,22681,W4,6788,,,You're overspending on Food this month.
4,2025-06,42913,22681,,,Food,5989,You're overspending on Food this month.
4,2025-06,42913,22681,,,Travel,3635,You're overspending on Food this month.
4,2025-06,42913,22681,,,Bills,1995,You're overspending on Food this month.
4,2025-06,42913,22681,,,Shopping,4350,You're overspending on Food this month.
4,2025-06,42913,22681,,,Entertainment,7299,You're overspending on Food this month.
4,2025-06,42913,22681,,,Misc,7557,You're overspending on Food this month.
4,2025-07,48317,22587,W1,4706,,,Travel costs increased by 12% this month.
4,2025-07,48317,22587,W2,5880,,,Travel costs increased by 12% this month.
4,2025-07,48317,22587,W3,4982,,,Travel costs increased by 12% this month.
4,2025-07,48317,22587,W4,5884,,,Travel costs increased by 12% this month.
4,2025-07,48317,22587,,,Food,5876,Travel costs increased by 12% this month.
4,2025-07,48317,22587,,,Travel,6451,Travel costs increased by 12% this month.
4,2025-07,48317,22587,,,Bills,4659,Travel costs increased by 12% this month.
4,2025-07,48317,22587,,,Shopping,1333,Travel costs increased by 12% this month.
4,2025-07,48317,22587,,,Entertainment,1045,Travel costs increased by 12% this month.
4,2025-07,48317,22587,,,Misc,2921,Travel costs increased by 12% this month.
4,2025-08,51273,19388,W1,6975,,,Bills are unusually high this month.
4,2025-08,51273,19388,W2,6163,,,Bills are unusually high this month.
4,2025-08,51273,19388,W3,6181,,,Bills are unusually high this month.
4,2025-08,51273,19388,W4,6724,,,Bills are unusually high this month.
4,2025-08,51273,19388,,,Food,1933,Bills are unusually high this month.
4,2025-08,51273,19388,,,Travel,3294,Bills are unusually high this month.
4,2025-08,51273,19388,,,Bills,4400,Bills are unusually high this month.
4,2025-08,51273,19388,,,Shopping,4109,Bills are unusually high this month.
4,2025-08,51273,19388,,,Entertainment,7367,Bills are unusually high this month.
4,2025-08,51273,19388,,,Misc,5688,Bills are unusually high this month.
4,2025-09,47858,25682,W1,6928,,,Entertainment spending increased 18%.
4,2025-09,47858,25682,W2,6338,,,Entertainment spending increased 18%.
4,2025-09,47858,25682,W3,6301,,,Entertainment spending increased 18%.
4,2025-09,47858,25682,W4,4734,,,Entertainment spending increased 18%.
4,2025-09,47858,25682,,,Food,1423,Entertainment spending increased 18%.
4,2025-09,47858,25682,,,Travel,1364,Entertainment spending increased 18%.
4,2025-09,47858,25682,,,Bills,6927,Entertainment spending increased 18%.
4,2025-09,47858,25682,,,Shopping,1232,Entertainment spending increased 18%.
4,2025-09,47858,25682,,,Entertainment,4876,Entertainment spending increased 18%.
4,2025-09,47858,25682,,,Misc,6091,Entertainment spending increased 18%.
4,2025-10,47807,20450,W1,4183,,,Travel spending is stable.
4,2025-10,47807,20450,W2,5269,,,Travel spending is stable.
4,2025-10,47807,20450,W3,6605,,,Travel spending is stable.
4,2025-10,47807,20450,W4,4142,,,Travel spending is stable.
4,2025-10,47807,20450,,,Food,7679,Travel spending is stable.
4,2025-10,47807,20450,,,Travel,7694,Travel spending is stable.
4,2025-10,47807,20450,,,Bills,2285,Travel spending is stable.
4,2025-10,47807,20450,,,Shopping,3320,Travel spending is stable.
4,2025-10,47807,20450,,,Entertainment,3913,Travel spending is stable.
4,2025-10,47807,20450,,,Misc,7267,Travel spending is stable.
4,2025-11,48127,19800,W1,5119,,,Good job! Your spending is controlled.
4,2025-11,48127,19800,W2,4655,,,Good job! Your spending is controlled.
4,2025-11,48127,19800,W3,5921,,,Good job! Your spending is controlled.
4,2025-11,48127,19800,W4,5112,,,Good job! Your spending is controlled.
4,2025-11,48127,19800,,,Food,3320,Good job! Your spending is controlled.
4,2025-11,48127,19800,,,Travel,6669,Good job! Your spending is controlled.
4,2025-11,48127,19800,,,Bills,3457,Good job! Your spending is controlled.
4,2025-11,48127,19800,,,Shopping,3745,Good job! Your spending is controlled.
4,2025-11,48127,19800,,,Entertainment,5809,Good job! Your spending is controlled.
4,2025-11,48127,19800,,,Misc,7101,Good job! Your spending is controlled.
5,2025-06,49479,23013,W1,6717,,,You're overspending on Food this month.
5,2025-06,49479,23013,W2,6094,,,You're overspending on Food this month.
5,2025-06,49479,23013,W3,6972,,,You're overspending on Food this month.
5,2025-06,49479,23013,W4,4606,,,You're overspending on Food this month.
5,2025-06,49479,23013,,,Food,5402,You're overspending on Food this month.
5,2025-06,49479,23013,,,Travel,4511,You're overspending on Food this month.
5,2025-06,49479,23013,,,Bills,6713,You're overspending on Food this month.
5,2025-06,49479,23013,,,Shopping,999,You're overspending on Food this month.
5,2025-06,49479,23013,,,Entertainment,7852,You're overspending on Food this month.
5,2025-06,49479,23013,,,Misc,3349,You're overspending on Food this month.
5,2025-07,47900,20782,W1,5059,,,Travel costs increased by 12% this month.
5,2025-07,47900,20782,W2,6468,,,Travel costs increased by 12% this month.
5,2025-07,47900,20782,W3,5400,,,Travel costs increased by 12% this month.
5,2025-07,47900,20782,W4,4540,,,Travel costs increased by 12% this month.
5,2025-07,47900,20782,,,Food,2305,Travel costs increased by 12% this month.
5,2025-07,47900,20782,,,Travel,2276,Travel costs increased by 12% this month.
5,2025-07,47900,20782,,,Bills,3272,Travel costs increased by 12% this month.
5,2025-07,47900,20782,,,Shopping,1185,Travel costs increased by 12% this month.
5,2025-07,47900,20782,,,Entertainment,6237,Travel costs increased by 12% this month.
5,2025-07,47900,20782,,,Misc,1061,Travel costs increased by 12% this month.
5,2025-08,49213,18876,W1,5275,,,Bills are unusually high this month.
5,2025-08,49213,18876,W2,6366,,,Bills are unusually high this month.
5,2025-08,49213,18876,W3,6547,,,Bills are unusually high this month.
5,2025-08,49213,18876,W4,4643,,,Bills are unusually high this month.
5,2025-08,49213,18876,,,Food,7196,Bills are unusually high this month.
5,2025-08,49213,18876,,,Travel,6711,Bills are unusually high this month.
5,2025-08,49213,18876,,,Bills,1239,Bills are unusually high this month.
5,2025-08,49213,18876,,,Shopping,4825,Bills are unusually high this month.
5,2025-08,49213,18876,,,Entertainment,5989,Bills are unusually high this month.
5,2025-08,49213,18876,,,Misc,2538,Bills are unusually high this month.
5,2025-09,47477,25649,W1,4744,,,Entertainment spending increased 18%.
5,2025-09,47477,25649,W2,6987,,,Entertainment spending increased 18%.
5,2025-09,47477,25649,W3,4823,,,Entertainment spending increased 18%.
5,2025-09,47477,25649,W4,5366,,,Entertainment spending increased 18%.
5,2025-09,47477,25649,,,Food,5918,Entertainment spending increased 18%.
5,2025-09,47477,25649,,,Travel,7616,Entertainment spending increased 18%.
5,2025-09,47477,25649,,,Bills,6680,Entertainment spending increased 18%.
5,2025-09,47477,25649,,,Shopping,4455,Entertainment spending increased 18%.
5,2025-09,47477,25649,,,Entertainment,2960,Entertainment spending increased 18%.
5,2025-09,47477,25649,,,Misc,7192,Entertainment spending increased 18%.
5,2025-10,46231,22945,W1,5471,,,Travel spending is stable.
5,2025-10,46231,22945,W2,5868,,,Travel spending is stable.
5,2025-10,46231,22945,W3,6384,,,Travel spending is stable.
5,2025-10,46231,22945,W4,4657,,,Travel spending is stable.
5,2025-10,46231,22945,,,Food,5343,Travel spending is stable.
5,2025-10,46231,22945,,,Travel,5453,Travel spending is stable.
5,2025-10,46231,22945,,,Bills,3244,Travel spending is stable.
5,2025-10,46231,22945,,,Shopping,4114,Travel spending is stable.
5,2025-10,46231,22945,,,Entertainment,3834,Travel spending is stable.
5,2025-10,46231,22945,,,Misc,4271,Travel spending is stable.
5,2025-11,49295,22313,W1,4087,,,Good job! Your spending is controlled.
5,2025-11,49295,22313,W2,5140,,,Good job! Your spending is controlled.
5,2025-11,49295,22313,W3,6936,,,Good job! Your spending is controlled.
5,2025-11,49295,22313,W4,5060,,,Good job! Your spending is controlled.
5,2025-11,49295,22313,,,Food,3405,Good job! Your spending is controlled.
5,2025-11,49295,22313,,,Travel,3011,Good job! Your spending is controlled.
5,2025-11,49295,22313,,,Bills,6961,Good job! Your spending is controlled.
5,2025-11,49295,22313,,,Shopping,7082,Good job! Your spending is controlled.
5,2025-11,49295,22313,,,Entertainment,4935,Good job! Your spending is controlled.
5,2025-11,49295,22313,,,Misc,2387,Good job! Your spending is controlled.
6,2025-06,43258,22627,W1,6878,,,You're overspending on Food this month.
6,2025-06,43258,22627,W2,4031,,,You're overspending on Food this month.
6,2025-06,43258,22627,W3,5877,,,You're overspending on Food this month.
6,2025-06,43258,22627,W4,6441,,,You're overspending on Food this month.
6,2025-06,43258,22627,,,Food,3806,You're overspending on Food this month.
6,2025-06,43258,22627,,,Travel,2234,You're overspending on Food this month.
6,2025-06,43258,22627,,,Bills,3210,You're overspending on Food this month.
6,2025-06,43258,22627,,,Shopping,3965,You're overspending on Food this month.
6,2025-06,43258,22627,,,Entertainment,7956,You're overspending on Food this month.
6,2025-06,43258,22627,,,Misc,1111,You're overspending on Food this month.
6,2025-07,49726,22755,W1,4803,,,Travel costs increased by 12% this month.
6,2025-07,49726,22755,W2,5043,,,Travel costs increased by 12% this month.
6,2025-07,49726,22755,W3,4424,,,Travel costs increased by 12% this month.
6,2025-07,49726,22755,W4,5505,,,Travel costs increased by 12% this month.
6,2025-07,49726,22755,,,Food,1840,Travel costs increased by 12% this month.
6,2025-07,49726,22755,,,Travel,7198,Travel costs increased by 12% this month.
6,2025-07,49726,22755,,,Bills,3207,Travel costs increased by 12% this month.
6,2025-07,49726,22755,,,Shopping,3344,Travel costs increased by 12% this month.
6,2025-07,49726,22755,,,Entertainment,5027,Travel costs increased by 12% this month.
6,2025-07,49726,22755,,,Misc,5495,Travel costs increased by 12% this month.
6,2025-08,49031,22913,W1,6141,,,Bills are unusually high this month.
6,2025-08,49031,22913,W2,6089,,,Bills are unusually high this month.
6,2025-08,49031,22913,W3,4986,,,Bills are unusually high this month.
6,2025-08,49031,22913,W4,5118,,,Bills are unusually high this month.
6,2025-08,49031,22913,,,Food,5356,Bills are unusually high this month.
6,2025-08,49031,22913,,,Travel,3755,Bills are unusually high this month.
6,2025-08,49031,22913,,,Bills,1058,Bills are unusually high this month.
6,2025-08,49031,22913,,,Shopping,7059,Bills are unusually high this month.
6,2025-08,49031,22913,,,Entertainment,3249,Bills are unusually high this month.
6,2025-08,49031,22913,,,Misc,4311,Bills are unusually high this month.
6,2025-09,45195,18473,W1,6147,,,Entertainment spending increased 18%.
6,2025-09,45195,18473,W2,6729,,,Entertainment spending increased 18%.
6,2025-09,45195,18473,W3,5765,,,Entertainment spending increased 18%.
6,2025-09,45195,18473,W4,6254,,,Entertainment spending increased 18%.
6,2025-09,45195,18473,,,Food,4441,Entertainment spending increased 18%.
6,2025-09,45195,18473,,,Travel,5417,Entertainment spending increased 18%.
6,2025-09,45195,18473,,,Bills,7859,Entertainment spending increased 18%.
6,2025-09,45195,18473,,,Shopping,4245,Entertainment spending increased 18%.
6,2025-09,45195,18473,,,Entertainment,840,Entertainment spending increased 18%.
6,2025-09,45195,18473,,,Misc,1956,Entertainment spending increased 18%.
6,2025-10,47271,18507,W1,5165,,,Travel spending is stable.
6,2025-10,47271,18507,W2,5104,,,Travel spending is stable.
6,2025-10,47271,18507,W3,6627,,,Travel spending is stable.
6,2025-10,47271,18507,W4,6837,,,Travel spending is stable.
6,2025-10,47271,18507,,,Food,1018,Travel spending is stable.
6,2025-10,47271,18507,,,Travel,3311,Travel spending is stable.
6,2025-10,47271,18507,,,Bills,3826,Travel spending is stable.
6,2025-10,47271,18507,,,Shopping,2013,Travel spending is stable.
6,2025-10,47271,18507,,,Entertainment,5924,Travel spending is stable.
6,2025-10,47271,18507,,,Misc,7374,Travel spending is stable.
6,2025-11,51220,21670,W1,6396,,,Good job! Your spending is controlled.
6,2025-11,51220,21670,W2,4997,,,Good job! Your spending is controlled.
6,2025-11,51220,21670,W3,5706,,,Good job! Your spending is controlled.
6,2025-11,51220,21670,W4,6013,,,Good job! Your spending is controlled.
6,2025-11,51220,21670,,,Food,4948,Good job! Your spending is controlled.
6,2025-11,51220,21670,,,Travel,6347,Good job! Your spending is controlled.
6,2025-11,51220,21670,,,Bills,1685,Good job! Your spending is controlled.
6,2025-11,51220,21670,,,Shopping,5655,Good job! Your spending is controlled.
6,2025-11,51220,21670,,,Entertainment,1757,Good job! Your spending is controlled.
6,2025-11,51220,21670,,,Misc,4415,Good job! Your spending is controlled.
7,2025-06,51865,23097,W1,5528,,,You're overspending on Food this month.
7,2025-06,51865,23097,W2,5966,,,You're overspending on Food this month.
7,2025-06,51865,23097,W3,5613,,,You're overspending on Food this month.
7,2025-06,51865,23097,W4,5185,,,You're overspending on Food this month.
7,2025-06,51865,23097,,,Food,815,You're overspending on Food this month.
7,2025-06,51865,23097,,,Travel,6798,You're overspending on Food this month.
7,2025-06,51865,23097,,,Bills,1016,You're overspending on Food this month.
7,2025-06,51865,23097,,,Shopping,6078,You're overspending on Food this month.
7,2025-06,51865,23097,,,Entertainment,5653,You're overspending on Food this month.
7,2025-06,51865,23097,,,Misc,3255,You're overspending on Food this month.
7,2025-07,50392,21279,W1,5914,,,Travel costs increased by 12% this month.
7,2025-07,50392,21279,W2,5282,,,Travel costs increased by 12% this month.
7,2025-07,50392,21279,W3,5145,,,Travel costs increased by 12% this month.
7,2025-07,50392,21279,W4,4060,,,Travel costs increased by 12% this month.
7,2025-07,50392,21279,,,Food,4658,Travel costs increased by 12% this month.
7,2025-07,50392,21279,,,Travel,4158,Travel costs increased by 12% this month.
7,2025-07,50392,21279,,,Bills,4453,Travel costs increased by 12% this month.
7,2025-07,50392,21279,,,Shopping,5146,Travel costs increased by 12% this month.
7,2025-07,50392,21279,,,Entertainment,1784,Travel costs increased by 12% this month.
7,2025-07,50392,21279,,,Misc,5976,Travel costs increased by 12% this month.
7,2025-08,49805,18869,W1,4839,,,Bills are unusually high this month.
7,2025-08,49805,18869,W2,5918,,,Bills are unusually high this month.
7,2025-08,49805,18869,W3,6139,,,Bills are unusually high this month.
7,2025-08,49805,18869,W4,5317,,,Bills are unusually high this month.
7,2025-08,49805,18869,,,Food,2330,Bills are unusually high this month.
7,2025-08,49805,18869,,,Travel,1735,Bills are unusually high this month.
7,2025-08,49805,18869,,,Bills,3745,Bills are unusually high this month.
7,2025-08,49805,18869,,,Shopping,3191,Bills are unusually high this month.
7,2025-08,49805,18869,,,Entertainment,6689,Bills are unusually high this month.
7,2025-08,49805,18869,,,Misc,2675,Bills are unusually high this month.
7,2025-09,42144,23283,W1,4074,,,Entertainment spending increased 18%.
7,2025-09,42144,23283,W2,6530,,,Entertainment spending increased 18%.
7,2025-09,42144,23283,W3,4188,,,Entertainment spending increased 18%.
7,2025-09,42144,23283,W4,6458,,,Entertainment spending increased 18%.
7,2025-09,42144,23283,,,Food,4079,Entertainment spending increased 18%.
7,2025-09,42144,23283,,,Travel,3350,Entertainment spending increased 18%.
7,2025-09,42144,23283,,,Bills,2867,Entertainment spending increased 18%.
7,2025-09,42144,23283,,,Shopping,4951,Entertainment spending increased 18%.
7,2025-09,42144,23283,,,Entertainment,1615,Entertainment spending increased 18%.
7,2025-09,42144,23283,,,Misc,7930,Entertainment spending increased 18%.
7,2025-10,42847,21928,W1,4735,,,Travel spending is stable.
7,2025-10,42847,21928,W2,4305,,,Travel spending is stable.
